Molecule,QED,LogP,SA
1output_46_Fragments_.xyz,0.06521462054683379,1.3223299999999998,5.492838902507004
1output_214_Fragments_.xyz,0.03581434194496536,-0.9109499999999999,5.853414326435489
1output_203_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
1output_153_Fragments_.xyz,0.03147917620224093,-0.13156000000000007,7.0982124521814285
1output_210_Fragments_.xyz,0.03506551638119404,0.058929999999999816,7.092460534623018
1output_96_Fragments_.xyz,0.051954517226897895,-1.0132599999999996,7.400700524608146
1output_235_Fragments_.xyz,0.137561369625362,-1.648799999999998,8.517775957632944
1output_194_Fragments_.xyz,0.17191201574906745,-0.04497999999999808,8.59202573996378
1output_340_Fragments_.xyz,0.11241249371738317,-1.8234899999999983,8.373425588637932
1output_274_Fragments_.xyz,0.05036888028274497,1.3162500000000001,6.0302315222091565
1output_106_Fragments_.xyz,0.11070580317417225,-2.030899999999998,8.337671401277422
2output_245_Fragments_.xyz,0.05125536712355414,1.3246200000000001,6.8923302197762
1output_248_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
1output_17_Fragments_.xyz,0.17706668719538998,-0.32078999999999813,8.535464718917565
1output_5_Fragments_.xyz,0.04359464563244196,2.31164,6.390934056646966
1output_160_Fragments_.xyz,0.11464039205443109,-1.5631699999999975,8.48494433871523
1output_272_Fragments_.xyz,0.035382597865160334,-1.0170599999999994,7.310805720407631
1output_48_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_343_Fragments_.xyz,0.11675860266925746,-0.9980199999999981,8.419999735256999
1output_258_Fragments_.xyz,0.04577705314543397,0.11043999999999984,7.34580663911204
1output_224_Fragments_.xyz,0.04861892193540794,1.5821500000000002,7.702807712226287
2output_339_Fragments_.xyz,0.038590141012353134,1.1812200000000004,6.483185968337354
1output_80_Fragments_.xyz,0.04891087088322733,0.72652,7.2850018051020085
1output_360_Fragments_.xyz,0.12058200203711732,-1.678059999999998,8.699541056987643
1output_201_Fragments_.xyz,0.1989601922765623,-0.5410899999999981,8.489980588841819
1output_267_Fragments_.xyz,0.126307480657792,-0.8533599999999979,8.355594598957456
1output_47_Fragments_.xyz,0.05125536712355414,1.3246200000000001,6.8923302197762
2output_474_Fragments_.xyz,0.057584656737411165,0.6913600000000006,6.408193554048767
2output_327_Fragments_.xyz,0.1989601922765623,-0.5410899999999981,8.489980588841819
1output_266_Fragments_.xyz,0.08969121112525562,-1.4778499999999979,8.459867850512182
1output_33_Fragments_.xyz,0.042500309563312834,-0.3996599999999992,7.3812014350527
1output_207_Fragments_.xyz,0.038494941330714655,3.084110000000001,6.949977800794612
1output_200_Fragments_.xyz,0.04965687842039624,0.7192300000000005,6.902674917147924
1output_296_Fragments_.xyz,0.13488034387820455,-1.7870299999999981,8.458205848373003
1output_211_Fragments_.xyz,0.034144861506251775,-2.745939999999999,7.874274081922184
1output_175_Fragments_.xyz,0.036247149253082846,-0.3063599999999997,8.033427056591805
1output_29_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_311_Fragments_.xyz,0.029379479797482254,-0.7544599999999995,5.624856018171277
1output_361_Fragments_.xyz,0.11952530015297548,-3.057319999999998,8.439184580558976
1output_356_Fragments_.xyz,0.03648675322223412,1.0756300000000008,7.319059318900647
1output_171_Fragments_.xyz,0.05028379152438071,1.32054,6.438593391315372
1output_247_Fragments_.xyz,0.03749268357897542,-2.0595499999999993,4.294860981934738
1output_15_Fragments_.xyz,0.12706627913020105,-0.7784999999999981,8.758843804901094
1output_364_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
1output_112_Fragments_.xyz,0.05781990185034687,-0.09535999999999986,7.361765910065499
1output_273_Fragments_.xyz,0.043141573029382846,-0.9109499999999999,6.081452810184194
2output_189_Fragments_.xyz,0.19555200052665286,-0.6793199999999981,8.440458282926215
1output_119_Fragments_.xyz,0.11108323797110053,-1.2289999999999979,8.665159362376498
1output_45_Fragments_.xyz,0.1541846012573239,-0.6094899999999981,8.509395888150857
1output_167_Fragments_.xyz,0.04241927209532132,2.548010000000001,7.292571654116686
1output_209_Fragments_.xyz,0.04181729059642126,-0.0853799999999996,7.164048118115362
1output_206_Fragments_.xyz,0.03595235537554839,2.017030000000001,6.956618286190597
1output_110_Fragments_.xyz,0.04547008571774248,0.6074499999999998,7.01094934038167
1output_213_Fragments_.xyz,0.039525846898648014,-0.7895599999999997,6.671756899681112
1output_43_Fragments_.xyz,0.03394292365028578,0.59012,7.688728565158952
2output_431_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_146_Fragments_.xyz,0.03818141623467693,0.66084,7.090913036110557
1output_292_Fragments_.xyz,0.04805028344945373,2.1840400000000004,7.286761724554468
1output_365_Fragments_.xyz,0.04200993290154892,1.3556300000000006,6.913540336263416
1output_276_Fragments_.xyz,0.04952027623456575,0.4886299999999997,6.9672039746663845
1output_221_Fragments_.xyz,0.042622351363010916,0.37731000000000026,7.593813129561262
2output_591_Fragments_.xyz,0.0411308862046333,-1.44667,6.829435949071173
1output_226_Fragments_.xyz,0.041639876571245626,-0.5185399999999994,6.41348602078363
1output_298_Fragments_.xyz,0.028618976856650886,-3.8316699999999995,6.586343235608306
2output_350_Fragments_.xyz,0.07453670203666975,-0.533369999999999,7.09286405044502
2output_212_Fragments_.xyz,0.03649788173685641,0.7760500000000008,6.376256010914219
1output_301_Fragments_.xyz,0.03791846382354745,1.4278100000000007,7.168046978469053
1output_58_Fragments_.xyz,0.03673045163211341,-2.9243799999999984,6.7936525532170124
2output_4_Fragments_.xyz,0.14617156969211426,-1.6039699999999977,8.484218214511277
2output_615_Fragments_.xyz,0.049604233565729954,0.4128400000000002,7.743653860883096
1output_185_Fragments_.xyz,0.04952027623456575,0.4886299999999997,6.9672039746663845
1output_275_Fragments_.xyz,0.06421894801324536,1.3206499999999999,5.818525903646702
1output_243_Fragments_.xyz,0.1874649240282531,-0.9980199999999982,8.442236890979832
1output_97_Fragments_.xyz,0.042559720436413546,-1.268289999999999,7.706861080760097
1output_122_Fragments_.xyz,0.058691808149307585,-0.8105999999999997,7.82646963054675
1output_326_Fragments_.xyz,0.061488665880754245,0.20950999999999975,7.526617305403175
2output_633_Fragments_.xyz,0.14338395970507808,-1.7421999999999982,8.433919469141332
2output_292_Fragments_.xyz,0.04207870287919636,-1.3173599999999996,5.498778373048337
1output_40_Fragments_.xyz,0.08441215842543882,-2.0487899999999977,8.739262916811096
2output_623_Fragments_.xyz,0.16459864854426923,-1.6039699999999981,8.49950110232003
